"","vial","variable","event"
"12925","CU-AX-1",8.9,0
"12926","CU-AX-1",8.9,0
"12927","CU-AX-1",8.9,0
"12928","CU-AX-1",8.9,0
"12929","CU-AX-2",8.9,0
"12930","CU-AX-2",8.9,0
"12931","CU-AX-2",8.9,0
"12932","ZU-AX-2",8.9,0
"12933","ZU-AX-2",8.9,0
"12934","OR-AX-3",9.1,0
"12935","OR-AX-3",9.1,0
"12936","OR-AX-3",9.1,0
"12937","TO-AX-1",9.1,0
"12938","TO-AX-1",9.1,0
"12939","TO-AX-2",9.1,0
"12940","TO-AX-2",9.1,0
"12941","TO-AX-2",9.1,0
"12942","CU-AX-1",9.1,0
"12943","CU-AX-1",9.1,0
"12944","CU-AX-2",9.1,0
"12945","ZU-AX-2",9.1,0
"12946","OR-AX-3",9.3,0
"12947","OR-AX-3",9.3,0
"12948","OR-AX-3",9.3,0
"12949","TO-AX-1",9.3,0
"12950","TO-AX-1",9.3,0
"12951","TO-AX-3",9.3,0
"12952","TO-AX-3",9.3,0
"12953","CU-AX-1",9.3,0
"12954","CU-AX-1",9.3,0
"12955","CU-AX-2",9.3,0
"12956","CU-AX-3",9.3,0
"12957","CU-AX-3",9.3,0
"12958","CU-AX-3",9.3,0
"12959","ZU-AX-2",9.3,0
"12960","OR-AX-3",9.9,0
"12961","OR-AX-3",9.9,0
"12962","OR-AX-3",9.9,0
"12963","OR-AX-3",9.9,0
"12964","OR-AX-3",9.9,0
"12965","OR-AX-3",9.9,0
"12966","OR-AX-3",9.9,0
"12967","OR-AX-3",9.9,0
"12968","CU-AX-3",9.9,0
"12969","CU-AX-3",9.9,0
"12970","ZU-AX-1",9.9,0
"12971","ZU-AX-1",9.9,0
"12972","OR-AX-3",10.1,0
"12973","OR-AX-3",10.1,0
"12974","OR-AX-3",10.1,0
"12975","OR-AX-3",10.1,0
"12976","OR-AX-3",10.1,0
"12977","OR-AX-3",10.1,0
"12978","OR-AX-3",10.1,0
"12979","OR-AX-3",10.1,0
"12980","OR-AX-3",10.1,0
"12981","CU-AX-1",10.1,0
"12982","CU-AX-1",10.1,0
"12983","CU-AX-2",10.1,0
"12984","ZU-AX-1",10.1,0
"12985","ZU-AX-1",10.1,0
"12986","ZU-AX-1",10.1,0
"12987","ZU-AX-1",10.1,0
"12988","LI-AX-3",10.3,0
"12989","OR-AX-3",10.3,0
"12990","OR-AX-3",10.3,0
"12991","OR-AX-3",10.3,0
"12992","OR-AX-3",10.3,0
"12993","OR-AX-3",10.3,0
"12994","OR-AX-3",10.3,0
"12995","OR-AX-3",10.3,0
"12996","TO-AX-2",10.3,0
"12997","ZU-AX-1",10.3,0
"12998","ZU-AX-1",10.3,0
"12999","BA-AX-1",10.9,0
"13000","BA-AX-1",10.9,0
"13001","BA-AX-1",10.9,0
"13002","BA-AX-1",10.9,0
"13003","BA-AX-1",10.9,0
"13004","BA-AX-1",10.9,0
"13005","BA-AX-1",10.9,0
"13006","BA-AX-1",10.9,0
"13007","BA-AX-1",10.9,0
"13008","BA-AX-1",10.9,0
"13009","BA-AX-1",10.9,0
"13010","BA-AX-1",10.9,0
"13011","BA-AX-1",10.9,0
"13012","BA-AX-1",10.9,0
"13013","BA-AX-1",10.9,0
"13014","BA-AX-1",10.9,0
"13015","BA-AX-1",10.9,0
"13016","BA-AX-1",10.9,0
"13017","BA-AX-1",10.9,0
"13018","BA-AX-1",10.9,0
"13019","BA-AX-1",10.9,0
"13020","BA-AX-1",10.9,0
"13021","BA-AX-2",10.9,0
"13022","BA-AX-2",10.9,0
"13023","BA-AX-2",10.9,0
"13024","BA-AX-2",10.9,0
"13025","BA-AX-2",10.9,0
"13026","BA-AX-2",10.9,0
"13027","BA-AX-2",10.9,0
"13028","BA-AX-2",10.9,0
"13029","BA-AX-2",10.9,0
"13030","BA-AX-2",10.9,0
"13031","BA-AX-2",10.9,0
"13032","BA-AX-2",10.9,0
"13033","BA-AX-2",10.9,0
"13034","BA-AX-3",10.9,0
"13035","BA-AX-3",10.9,0
"13036","BA-AX-3",10.9,0
"13037","BA-AX-3",10.9,0
"13038","BA-AX-3",10.9,0
"13039","BA-AX-3",10.9,0
"13040","BA-AX-3",10.9,0
"13041","BA-AX-3",10.9,0
"13042","LI-AX-3",10.9,0
"13043","LI-AX-3",10.9,0
"13044","LI-AX-3",10.9,0
"13045","OR-AX-1",10.9,0
"13046","OR-AX-1",10.9,0
"13047","OR-AX-3",10.9,0
"13048","BA-AX-1",11.1,0
"13049","BA-AX-1",11.1,0
"13050","BA-AX-1",11.1,0
"13051","BA-AX-1",11.1,0
"13052","BA-AX-1",11.1,0
"13053","BA-AX-1",11.1,0
"13054","BA-AX-1",11.1,0
"13055","BA-AX-1",11.1,0
"13056","BA-AX-1",11.1,0
"13057","BA-AX-1",11.1,0
"13058","BA-AX-1",11.1,0
"13059","BA-AX-1",11.1,0
"13060","BA-AX-1",11.1,0
"13061","BA-AX-1",11.1,0
"13062","BA-AX-2",11.1,0
"13063","BA-AX-2",11.1,0
"13064","BA-AX-2",11.1,0
"13065","BA-AX-3",11.1,0
"13066","BA-AX-3",11.1,0
"13067","BA-AX-3",11.1,0
"13068","BA-AX-3",11.1,0
"13069","BA-AX-3",11.1,0
"13070","LI-AX-3",11.1,0
"13071","LI-AX-3",11.1,0
"13072","LI-AX-3",11.1,0
"13073","LI-AX-3",11.1,0
"13074","LI-AX-3",11.1,0
"13075","LI-AX-3",11.1,0
"13076","LI-AX-3",11.1,0
"13077","LI-AX-3",11.1,0
"13078","LI-AX-3",11.1,0
"13079","LI-AX-3",11.1,0
"13080","LI-AX-3",11.1,0
"13081","LI-AX-3",11.1,0
"13082","LI-AX-3",11.1,0
"13083","LI-AX-3",11.1,0
"13084","LI-AX-3",11.1,0
"13085","LI-AX-3",11.1,0
"13086","OR-AX-3",11.1,0
"13087","OR-AX-3",11.1,0
"13088","OR-AX-3",11.1,0
"13089","OR-AX-3",11.1,0
"13090","OR-AX-3",11.1,0
"13091","OR-AX-3",11.1,0
"13092","OR-AX-3",11.1,0
"13093","OR-AX-3",11.1,0
"13094","OR-AX-3",11.1,0
"13095","OR-AX-3",11.1,0
"13096","CU-AX-3",11.1,0
"13097","ZU-AX-1",11.1,0
"13098","BA-AX-1",11.3,0
"13099","BA-AX-1",11.3,0
"13100","BA-AX-1",11.3,0
"13101","BA-AX-1",11.3,0
"13102","BA-AX-1",11.3,0
"13103","BA-AX-1",11.3,0
"13104","BA-AX-1",11.3,0
"13105","BA-AX-1",11.3,0
"13106","BA-AX-1",11.3,0
"13107","BA-AX-1",11.3,0
"13108","BA-AX-2",11.3,0
"13109","BA-AX-2",11.3,0
"13110","BA-AX-2",11.3,0
"13111","BA-AX-3",11.3,0
"13112","BA-AX-3",11.3,0
"13113","LI-AX-3",11.3,0
"13114","CU-AX-1",11.3,0
"13115","BA-AX-1",12,0
"13116","BA-AX-1",12,0
"13117","BA-AX-1",12,0
"13118","BA-AX-1",12,0
"13119","BA-AX-1",12,0
"13120","BA-AX-1",12,0
"13121","BA-AX-1",12,0
"13122","BA-AX-1",12,0
"13123","BA-AX-1",12,0
"13124","BA-AX-1",12,0
"13125","BA-AX-1",12,0
"13126","BA-AX-1",12,0
"13127","BA-AX-1",12,0
"13128","BA-AX-1",12,0
"13129","BA-AX-1",12,0
"13130","BA-AX-1",12,0
"13131","BA-AX-1",12,0
"13132","BA-AX-1",12,0
"13133","BA-AX-1",12,0
"13134","BA-AX-2",12,0
"13135","BA-AX-2",12,0
"13136","BA-AX-2",12,0
"13137","BA-AX-2",12,0
"13138","BA-AX-2",12,0
"13139","BA-AX-2",12,0
"13140","BA-AX-2",12,0
"13141","BA-AX-2",12,0
"13142","BA-AX-2",12,0
"13143","BA-AX-2",12,0
"13144","BA-AX-2",12,0
"13145","BA-AX-2",12,0
"13146","BA-AX-2",12,0
"13147","BA-AX-2",12,0
"13148","BA-AX-3",12,0
"13149","BA-AX-3",12,0
"13150","BA-AX-3",12,0
"13151","BA-AX-3",12,0
"13152","BA-AX-3",12,0
"13153","BA-AX-3",12,0
"13154","BA-AX-3",12,0
"13155","BA-AX-3",12,0
"13156","BA-AX-3",12,0
"13157","BA-AX-3",12,0
"13158","LI-AX-3",12,0
"13159","LI-AX-3",12,0
"13160","LI-AX-3",12,0
"13161","OR-AX-1",12,0
"13162","OR-AX-1",12,0
"13163","OR-AX-1",12,0
"13164","OR-AX-2",12,0
"13165","OR-AX-3",12,0
"13166","BA-AX-1",12.1,0
"13167","BA-AX-1",12.1,0
"13168","BA-AX-2",12.1,0
"13169","BA-AX-2",12.1,0
"13170","BA-AX-2",12.1,0
"13171","BA-AX-2",12.1,0
"13172","BA-AX-3",12.1,0
"13173","BA-AX-3",12.1,0
"13174","OR-AX-2",12.1,0
"13175","BA-AX-1",12.3,0
"13176","BA-AX-1",12.3,0
"13177","BA-AX-1",12.3,0
"13178","BA-AX-1",12.3,0
"13179","BA-AX-1",12.3,0
"13180","BA-AX-1",12.3,0
"13181","BA-AX-1",12.3,0
"13182","BA-AX-1",12.3,0
"13183","BA-AX-1",12.3,0
"13184","BA-AX-2",12.3,0
"13185","BA-AX-3",12.3,0
"13186","BA-AX-3",12.3,0
"13187","BA-AX-3",12.3,0
"13188","LI-AX-3",12.3,0
"13189","LI-AX-3",12.3,0
"13190","CU-AX-1",12.3,0
"13191","CU-AX-3",12.3,0
"13192","CU-AX-3",12.3,0
"13193","ZU-AX-1",12.3,0
"13194","ZU-AX-1",12.3,0
"13195","ZU-AX-1",12.3,0
"13196","ZU-AX-1",12.3,0
"13197","BA-AX-1",12.9,0
"13198","BA-AX-1",12.9,0
"13199","BA-AX-3",12.9,0
"13200","BA-AX-3",12.9,0
"13201","OR-AX-1",12.9,0
"13202","OR-AX-1",12.9,0
"13203","OR-AX-2",12.9,0
"13204","OR-AX-2",12.9,0
"13205","OR-AX-2",12.9,0
"13206","OR-AX-2",12.9,0
"13207","OR-AX-3",12.9,0
"13208","CU-AX-1",12.9,0
"13209","BA-AX-1",13.1,0
"13210","LI-AX-3",13.1,0
"13211","OR-AX-1",13.1,0
"13212","OR-AX-1",13.1,0
"13213","OR-AX-2",13.1,0
"13214","CU-AX-1",13.3,0
"13215","BA-AX-1",13.9,0
"13216","BA-AX-2",13.9,0
"13217","BA-AX-2",13.9,0
"13218","OR-AX-2",13.9,0
"13219","CU-AX-3",13.9,0
"13220","CU-AX-3",13.9,0
"13221","BA-AX-1",14.3,0
"13222","OR-AX-1",14.3,0
"13223","OR-AX-2",14.3,0
"13224","CU-AX-3",14.3,0
"13225","CU-AX-3",14.3,0
"13226","OR-AX-3",15.3,0
"13227","CU-AX-3",15.3,0
"13228","ZU-AX-1",15.3,0
"13229","OR-AX-3",15.9,0
"13230","OR-AX-3",15.9,0
"13231","OR-AX-3",15.9,0
"13232","RP-AX-2",8.1,0
"13233","CL-AX-2",8.3,0
"13234","CL-AX-2",8.3,0
"13235","CL-AX-2",8.3,0
"13236","CL-AX-2",8.3,0
"13237","CL-AX-2",8.3,0
"13238","CL-AX-3",8.3,0
"13239","CL-AX-3",8.3,0
"13240","MA-AX-2",8.9,0
"13241","MA-AX-2",8.9,0
"13242","MA-AX-2",8.9,0
"13243","MA-AX-2",8.9,0
"13244","MA-AX-2",8.9,0
"13245","MA-AX-3",8.9,0
"13246","MA-AX-3",8.9,0
"13247","MA-AX-3",8.9,0
"13248","MA-AX-3",8.9,0
"13249","MA-AX-3",8.9,0
"13250","MA-AX-3",8.9,0
"13251","RP-AX-1",8.9,0
"13252","RP-AX-1",8.9,0
"13253","RP-AX-2",8.9,0
"13254","RP-AX-2",8.9,0
"13255","CL-AX-1",8.9,0
"13256","CL-AX-1",8.9,0
"13257","CL-AX-1",8.9,0
"13258","CL-AX-1",8.9,0
"13259","CL-AX-2",8.9,0
"13260","CL-AX-2",8.9,0
"13261","CL-AX-3",8.9,0
"13262","CL-AX-3",8.9,0
"13263","CL-AX-3",8.9,0
"13264","CL-AX-3",8.9,0
"13265","CL-AX-3",8.9,0
"13266","CL-AX-3",8.9,0
"13267","CL-AX-3",8.9,0
"13268","CL-AX-3",8.9,0
"13269","CL-AX-3",8.9,0
"13270","MA-AX-2",9.1,0
"13271","MA-AX-2",9.1,0
"13272","MA-AX-2",9.1,0
"13273","MA-AX-2",9.1,0
"13274","MA-AX-2",9.1,0
"13275","MA-AX-2",9.1,0
"13276","MA-AX-2",9.1,0
"13277","MA-AX-2",9.1,0
"13278","MA-AX-3",9.1,0
"13279","MA-AX-3",9.1,0
"13280","MA-AX-3",9.1,0
"13281","MA-AX-3",9.1,0
"13282","MA-AX-3",9.1,0
"13283","MA-AX-3",9.1,0
"13284","RP-AX-1",9.1,0
"13285","RP-AX-3",9.1,0
"13286","CL-AX-1",9.1,0
"13287","CL-AX-2",9.1,0
"13288","CL-AX-3",9.1,0
"13289","CL-AX-3",9.1,0
"13290","CL-AX-3",9.1,0
"13291","MA-AX-2",9.4,0
"13292","MA-AX-2",9.4,0
"13293","MA-AX-2",9.4,0
"13294","MA-AX-2",9.4,0
"13295","MA-AX-2",9.4,0
"13296","MA-AX-2",9.4,0
"13297","MA-AX-2",9.4,0
"13298","MA-AX-2",9.4,0
"13299","MA-AX-2",9.4,0
"13300","MA-AX-2",9.4,0
"13301","MA-AX-2",9.4,0
"13302","RP-AX-1",9.4,0
"13303","RP-AX-1",9.4,0
"13304","RP-AX-2",9.4,0
"13305","RP-AX-2",9.4,0
"13306","RP-AX-2",9.4,0
"13307","RP-AX-2",9.4,0
"13308","PR-AX-1",9.4,0
"13309","PR-AX-1",9.4,0
"13310","PR-AX-1",9.4,0
"13311","PR-AX-1",9.4,0
"13312","PR-AX-1",9.4,0
"13313","PR-AX-1",9.4,0
"13314","PR-AX-1",9.4,0
"13315","PR-AX-1",9.4,0
"13316","PR-AX-1",9.4,0
"13317","PR-AX-1",9.4,0
"13318","PR-AX-2",9.4,0
"13319","CL-AX-1",9.4,0
"13320","CL-AX-1",9.4,0
"13321","CL-AX-3",9.4,0
"13322","CL-AX-3",9.4,0
"13323","CL-AX-3",9.4,0
"13324","CL-AX-3",9.4,0
"13325","CL-AX-3",9.4,0
"13326","CL-AX-3",9.4,0
"13327","CL-AX-3",9.4,0
"13328","CL-AX-3",9.4,0
"13329","FJ-AX-3",9.9,0
"13330","RP-AX-3",9.9,0
"13331","PR-AX-1",9.9,0
"13332","CL-AX-3",9.9,0
"13333","CL-AX-3",9.9,0
"13334","FJ-AX-3",10.1,0
"13335","MA-AX-2",10.1,0
"13336","MA-AX-2",10.1,0
"13337","MA-AX-2",10.1,0
"13338","MA-AX-3",10.1,0
"13339","RP-AX-3",10.1,0
"13340","PR-AX-1",10.1,0
"13341","PR-AX-2",10.1,0
"13342","PR-AX-2",10.1,0
"13343","CL-AX-3",10.1,0
"13344","FJ-AX-2",10.3,0
"13345","FJ-AX-3",10.3,0
"13346","MA-AX-2",10.3,0
"13347","RP-AX-2",10.3,0
"13348","RP-AX-2",10.3,0
"13349","CL-AX-1",10.3,0
"13350","FJ-AX-1",10.9,0
"13351","FJ-AX-2",10.9,0
"13352","FJ-AX-2",10.9,0
"13353","MA-AX-1",10.9,0
"13354","MA-AX-1",10.9,0
"13355","MA-AX-3",10.9,0
"13356","RP-AX-2",10.9,0
"13357","RP-AX-2",10.9,0
"13358","RP-AX-3",10.9,0
"13359","CL-AX-2",10.9,0
"13360","CL-AX-2",10.9,0
"13361","FJ-AX-1",11.1,0
"13362","FJ-AX-2",11.1,0
"13363","FJ-AX-2",11.1,0
"13364","MA-AX-1",11.1,0
"13365","MA-AX-1",11.1,0
"13366","MA-AX-1",11.3,0
"13367","MA-AX-1",11.3,0
"13368","FJ-AX-2",11.9,0
"13369","FJ-AX-2",12.1,0
"13370","FJ-AX-2",12.1,0
"13371","FJ-AX-2",12.1,0
"13372","FJ-AX-2",12.1,0
"13373","MA-AX-1",12.1,0
"13374","CH-AX-3",12.1,0
"13375","CH-AX-3",12.1,0
"13376","MA-AX-1",12.3,0
"13377","CH-AX-3",12.3,0
"13378","MA-AX-1",12.9,0
"13379","MA-AX-1",13.3,0
"13380","MA-AX-1",13.3,0
"13381","FJ-AX-1",13.9,0
"13382","FJ-AX-1",15.3,0
"13383","FJ-AX-2",15.3,0
"13384","FJ-AX-3",15.3,0
"13385","MA-AX-3",15.3,0
"13386","BP-G-6",8.1,0
"13387","BP-G-6",8.1,0
"13388","CO-G-4",8.1,0
"13389","CO-G-6",8.1,0
"13390","BP-G-6",8.3,0
"13391","BP-G-6",8.3,0
"13392","BP-G-6",8.3,0
"13393","CO-G-4",8.3,0
"13394","CO-G-4",8.3,0
"13395","CO-G-4",8.3,0
"13396","CO-G-4",8.3,0
"13397","CO-G-5",8.3,0
"13398","CO-G-5",8.3,0
"13399","CO-G-5",8.3,0
"13400","CO-G-5",8.3,0
"13401","CO-G-5",8.3,0
"13402","CO-G-6",8.3,0
"13403","CO-G-6",8.3,0
"13404","CO-G-6",8.3,0
"13405","CO-G-6",8.3,0
"13406","CO-G-6",8.3,0
"13407","CO-G-6",8.3,0
"13408","SP-G-4",8.3,0
"13409","SP-G-4",8.3,0
"13410","SP-G-5",8.3,0
"13411","BP-G-4",8.9,0
"13412","BP-G-6",8.9,0
"13413","BP-G-6",8.9,0
"13414","BP-G-6",8.9,0
"13415","CO-G-4",8.9,0
"13416","CO-G-4",8.9,0
"13417","CO-G-4",8.9,0
"13418","CO-G-4",8.9,0
"13419","CO-G-4",8.9,0
"13420","CO-G-4",8.9,0
"13421","CO-G-5",8.9,0
"13422","CO-G-5",8.9,0
"13423","CO-G-5",8.9,0
"13424","CO-G-5",8.9,0
"13425","CO-G-5",8.9,0
"13426","CO-G-5",8.9,0
"13427","CO-G-6",8.9,0
"13428","CO-G-6",8.9,0
"13429","CO-G-6",8.9,0
"13430","CO-G-6",8.9,0
"13431","CO-G-6",8.9,0
"13432","CO-G-6",8.9,0
"13433","CO-G-6",8.9,0
"13434","CO-G-6",8.9,0
"13435","CO-G-6",8.9,0
"13436","CO-G-6",8.9,0
"13437","CO-G-6",8.9,0
"13438","CO-G-6",8.9,0
"13439","CO-G-6",8.9,0
"13440","AS-G-5",8.9,0
"13441","SP-G-4",8.9,0
"13442","SP-G-4",8.9,0
"13443","SP-G-4",8.9,0
"13444","SP-G-4",8.9,0
"13445","SP-G-4",8.9,0
"13446","SP-G-5",8.9,0
"13447","SP-G-6",8.9,0
"13448","BP-G-4",9.1,0
"13449","BP-G-4",9.1,0
"13450","BP-G-4",9.1,0
"13451","BP-G-5",9.1,0
"13452","BP-G-5",9.1,0
"13453","BP-G-5",9.1,0
"13454","BP-G-5",9.1,0
"13455","BP-G-6",9.1,0
"13456","BP-G-6",9.1,0
"13457","BP-G-6",9.1,0
"13458","BP-G-6",9.1,0
"13459","CA-G-4",9.1,0
"13460","CA-G-4",9.1,0
"13461","CA-G-4",9.1,0
"13462","CA-G-4",9.1,0
"13463","CA-G-4",9.1,0
"13464","CA-G-4",9.1,0
"13465","CA-G-4",9.1,0
"13466","CA-G-4",9.1,0
"13467","CO-G-4",9.1,0
"13468","CO-G-4",9.1,0
"13469","CO-G-4",9.1,0
"13470","CO-G-4",9.1,0
"13471","CO-G-4",9.1,0
"13472","CO-G-4",9.1,0
"13473","CO-G-5",9.1,0
"13474","CO-G-5",9.1,0
"13475","CO-G-5",9.1,0
"13476","CO-G-5",9.1,0
"13477","CO-G-5",9.1,0
"13478","CO-G-5",9.1,0
"13479","CO-G-5",9.1,0
"13480","CO-G-5",9.1,0
"13481","CO-G-5",9.1,0
"13482","CO-G-5",9.1,0
"13483","CO-G-5",9.1,0
"13484","CO-G-5",9.1,0
"13485","CO-G-5",9.1,0
"13486","CO-G-5",9.1,0
"13487","CO-G-5",9.1,0
"13488","CO-G-5",9.1,0
"13489","CO-G-6",9.1,0
"13490","CO-G-6",9.1,0
"13491","CO-G-6",9.1,0
"13492","AS-G-5",9.1,0
"13493","AS-G-5",9.1,0
"13494","AS-G-5",9.1,0
"13495","AS-G-5",9.1,0
"13496","AS-G-5",9.1,0
"13497","AS-G-5",9.1,0
"13498","AS-G-5",9.1,0
"13499","SP-G-4",9.1,0
"13500","SP-G-4",9.1,0
"13501","SP-G-4",9.1,0
"13502","SP-G-4",9.1,0
"13503","SP-G-4",9.1,0
"13504","SP-G-4",9.1,0
"13505","SP-G-4",9.1,0
"13506","SP-G-5",9.1,0
"13507","SP-G-5",9.1,0
"13508","SP-G-5",9.1,0
"13509","SP-G-6",9.1,0
"13510","BP-G-4",9.3,0
"13511","BP-G-4",9.3,0
"13512","BP-G-4",9.3,0
"13513","BP-G-4",9.3,0
"13514","BP-G-5",9.3,0
"13515","BP-G-5",9.3,0
"13516","BP-G-5",9.3,0
"13517","BP-G-5",9.3,0
"13518","BP-G-5",9.3,0
"13519","BP-G-6",9.3,0
"13520","BP-G-6",9.3,0
"13521","BP-G-6",9.3,0
"13522","BP-G-6",9.3,0
"13523","BP-G-6",9.3,0
"13524","BP-G-6",9.3,0
"13525","BP-G-6",9.3,0
"13526","CA-G-4",9.3,0
"13527","CA-G-4",9.3,0
"13528","CA-G-4",9.3,0
"13529","CA-G-4",9.3,0
"13530","CO-G-4",9.3,0
"13531","CO-G-4",9.3,0
"13532","CO-G-4",9.3,0
"13533","CO-G-4",9.3,0
"13534","CO-G-4",9.3,0
"13535","CO-G-4",9.3,0
"13536","CO-G-4",9.3,0
"13537","CO-G-4",9.3,0
"13538","CO-G-4",9.3,0
"13539","CO-G-4",9.3,0
"13540","CO-G-4",9.3,0
"13541","CO-G-4",9.3,0
"13542","CO-G-4",9.3,0
"13543","CO-G-4",9.3,0
"13544","CO-G-5",9.3,0
"13545","CO-G-5",9.3,0
"13546","CO-G-5",9.3,0
"13547","CO-G-5",9.3,0
"13548","CO-G-5",9.3,0
"13549","CO-G-5",9.3,0
"13550","CO-G-5",9.3,0
"13551","CO-G-5",9.3,0
"13552","CO-G-5",9.3,0
"13553","CO-G-5",9.3,0
"13554","CO-G-5",9.3,0
"13555","CO-G-5",9.3,0
"13556","CO-G-5",9.3,0
"13557","CO-G-5",9.3,0
"13558","CO-G-5",9.3,0
"13559","CO-G-5",9.3,0
"13560","CO-G-6",9.3,0
"13561","CO-G-6",9.3,0
"13562","CO-G-6",9.3,0
"13563","CO-G-6",9.3,0
"13564","CO-G-6",9.3,0
"13565","CO-G-6",9.3,0
"13566","CO-G-6",9.3,0
"13567","CO-G-6",9.3,0
"13568","CO-G-6",9.3,0
"13569","PO-G-6",9.3,0
"13570","AS-G-4",9.3,0
"13571","AS-G-5",9.3,0
"13572","AS-G-5",9.3,0
"13573","AS-G-5",9.3,0
"13574","AS-G-5",9.3,0
"13575","AS-G-5",9.3,0
"13576","AS-G-5",9.3,0
"13577","AS-G-5",9.3,0
"13578","AS-G-5",9.3,0
"13579","AS-G-5",9.3,0
"13580","AS-G-5",9.3,0
"13581","SP-G-4",9.3,0
"13582","SP-G-4",9.3,0
"13583","SP-G-4",9.3,0
"13584","SP-G-4",9.3,0
"13585","SP-G-4",9.3,0
"13586","SP-G-4",9.3,0
"13587","SP-G-4",9.3,0
"13588","SP-G-5",9.3,0
"13589","SP-G-5",9.3,0
"13590","SP-G-5",9.3,0
"13591","SP-G-5",9.3,0
"13592","SP-G-5",9.3,0
"13593","SP-G-5",9.3,0
"13594","SP-G-5",9.3,0
"13595","SP-G-5",9.3,0
"13596","SP-G-5",9.3,0
"13597","SP-G-6",9.3,0
"13598","SP-G-6",9.3,0
"13599","SP-G-6",9.3,0
"13600","SP-G-6",9.3,0
"13601","SP-G-6",9.3,0
"13602","SP-G-6",9.3,0
"13603","SP-G-6",9.3,0
"13604","AV-G-6",10.1,0
"13605","AV-G-6",10.1,0
"13606","AV-G-6",10.1,0
"13607","BP-G-4",10.1,0
"13608","BP-G-4",10.1,0
"13609","BP-G-5",10.1,0
"13610","BP-G-5",10.1,0
"13611","BP-G-6",10.1,0
"13612","BP-G-6",10.1,0
"13613","CA-G-4",10.1,0
"13614","CA-G-4",10.1,0
"13615","CA-G-4",10.1,0
"13616","CA-G-4",10.1,0
"13617","CA-G-4",10.1,0
"13618","CA-G-4",10.1,0
"13619","CA-G-4",10.1,0
"13620","CA-G-4",10.1,0
"13621","CA-G-5",10.1,0
"13622","CA-G-5",10.1,0
"13623","CA-G-5",10.1,0
"13624","CA-G-5",10.1,0
"13625","CA-G-5",10.1,0
"13626","CA-G-5",10.1,0
"13627","CO-G-4",10.1,0
"13628","CO-G-4",10.1,0
"13629","CO-G-4",10.1,0
"13630","CO-G-4",10.1,0
"13631","CO-G-4",10.1,0
"13632","CO-G-4",10.1,0
"13633","CO-G-4",10.1,0
"13634","CO-G-5",10.1,0
"13635","CO-G-5",10.1,0
"13636","CO-G-5",10.1,0
"13637","CO-G-5",10.1,0
"13638","CO-G-5",10.1,0
"13639","CO-G-5",10.1,0
"13640","CO-G-5",10.1,0
"13641","CO-G-6",10.1,0
"13642","CO-G-6",10.1,0
"13643","CO-G-6",10.1,0
"13644","CO-G-6",10.1,0
"13645","CO-G-6",10.1,0
"13646","CO-G-6",10.1,0
"13647","CO-G-6",10.1,0
"13648","CO-G-6",10.1,0
"13649","CO-G-6",10.1,0
"13650","PO-G-6",10.1,0
"13651","PO-G-6",10.1,0
"13652","PO-G-6",10.1,0
"13653","AS-G-4",10.1,0
"13654","AS-G-4",10.1,0
"13655","AS-G-4",10.1,0
"13656","AS-G-4",10.1,0
"13657","AS-G-4",10.1,0
"13658","AS-G-4",10.1,0
"13659","AS-G-4",10.1,0
"13660","AS-G-4",10.1,0
"13661","AS-G-4",10.1,0
"13662","AS-G-5",10.1,0
"13663","AS-G-5",10.1,0
"13664","AS-G-5",10.1,0
"13665","AS-G-5",10.1,0
"13666","AS-G-5",10.1,0
"13667","AS-G-5",10.1,0
"13668","AS-G-5",10.1,0
"13669","AS-G-5",10.1,0
"13670","AS-G-6",10.1,0
"13671","AS-G-6",10.1,0
"13672","AS-G-6",10.1,0
"13673","AS-G-6",10.1,0
"13674","SP-G-4",10.1,0
"13675","SP-G-4",10.1,0
"13676","SP-G-4",10.1,0
"13677","SP-G-4",10.1,0
"13678","SP-G-4",10.1,0
"13679","SP-G-4",10.1,0
"13680","SP-G-4",10.1,0
"13681","SP-G-4",10.1,0
"13682","SP-G-4",10.1,0
"13683","SP-G-4",10.1,0
"13684","SP-G-4",10.1,0
"13685","SP-G-4",10.1,0
"13686","SP-G-4",10.1,0
"13687","SP-G-4",10.1,0
"13688","SP-G-4",10.1,0
"13689","SP-G-4",10.1,0
"13690","SP-G-5",10.1,0
"13691","SP-G-5",10.1,0
"13692","SP-G-5",10.1,0
"13693","SP-G-5",10.1,0
"13694","SP-G-5",10.1,0
"13695","SP-G-5",10.1,0
"13696","SP-G-5",10.1,0
"13697","SP-G-5",10.1,0
"13698","SP-G-5",10.1,0
"13699","SP-G-5",10.1,0
"13700","SP-G-5",10.1,0
"13701","SP-G-5",10.1,0
"13702","SP-G-6",10.1,0
"13703","SP-G-6",10.1,0
"13704","SP-G-6",10.1,0
"13705","SP-G-6",10.1,0
"13706","SP-G-6",10.1,0
"13707","BP-G-4",10.4,0
"13708","BP-G-4",10.4,0
"13709","CA-G-4",10.4,0
"13710","CA-G-4",10.4,0
"13711","CO-G-5",10.4,0
"13712","CO-G-6",10.4,0
"13713","CO-G-6",10.4,0
"13714","PO-G-6",10.4,0
"13715","AS-G-4",10.4,0
"13716","AS-G-4",10.4,0
"13717","AS-G-5",10.4,0
"13718","AS-G-5",10.4,0
"13719","AS-G-6",10.4,0
"13720","SP-G-4",10.4,0
"13721","SP-G-4",10.4,0
"13722","AV-G-4",10.9,0
"13723","AV-G-4",10.9,0
