"","vial","variable","event"
"2691","CL-G-4",10.9,1
"2692","CL-G-4",10.9,1
"2693","CL-G-4",10.9,1
"2694","CL-G-4",10.9,1
"2695","CL-G-5",10.9,1
"2696","CL-G-6",10.9,1
"2697","CL-G-6",10.9,1
"2698","CL-G-6",10.9,1
"2699","CL-G-6",10.9,1
"2700","FJ-G-5",11.1,1
"2701","MA-G-4",11.1,1
"2702","MA-G-4",11.1,1
"2703","MA-G-4",11.1,1
"2704","MA-G-4",11.1,1
"2705","MA-G-4",11.1,1
"2706","MA-G-4",11.1,1
"2707","MA-G-4",11.1,1
"2708","MA-G-4",11.1,1
"2709","MA-G-4",11.1,1
"2710","MA-G-4",11.1,1
"2711","MA-G-4",11.1,1
"2712","MA-G-5",11.1,1
"2713","MA-G-5",11.1,1
"2714","MA-G-5",11.1,1
"2715","MA-G-6",11.1,1
"2716","MA-G-6",11.1,1
"2717","MA-G-6",11.1,1
"2718","MA-G-6",11.1,1
"2719","MA-G-6",11.1,1
"2720","MA-G-6",11.1,1
"2721","MA-G-6",11.1,1
"2722","MA-G-6",11.1,1
"2723","MA-G-6",11.1,1
"2724","MA-G-6",11.1,1
"2725","RP-G-4",11.1,1
"2726","RP-G-6",11.1,1
"2727","CL-G-5",11.1,1
"2728","CL-G-6",11.1,1
"2729","CL-G-6",11.1,1
"2730","CL-G-6",11.1,1
"2731","MA-G-4",11.3,1
"2732","MA-G-4",11.3,1
"2733","MA-G-4",11.3,1
"2734","MA-G-4",11.3,1
"2735","MA-G-5",11.3,1
"2736","MA-G-5",11.3,1
"2737","MA-G-5",11.3,1
"2738","MA-G-6",11.3,1
"2739","MA-G-6",11.3,1
"2740","MA-G-6",11.3,1
"2741","MA-G-6",11.3,1
"2742","MA-G-6",11.3,1
"2743","CL-G-4",11.3,1
"2744","CL-G-4",11.3,1
"2745","CL-G-5",11.3,1
"2746","CL-G-6",11.3,1
"2747","MA-G-4",11.9,1
"2748","MA-G-5",11.9,1
"2749","MA-G-5",11.9,1
"2750","MA-G-5",11.9,1
"2751","MA-G-5",11.9,1
"2752","MA-G-5",11.9,1
"2753","MA-G-5",11.9,1
"2754","MA-G-5",11.9,1
"2755","MA-G-5",11.9,1
"2756","MA-G-5",11.9,1
"2757","MA-G-5",11.9,1
"2758","MA-G-5",11.9,1
"2759","MA-G-5",11.9,1
"2760","MA-G-6",11.9,1
"2761","MA-G-6",11.9,1
"2762","MA-G-6",11.9,1
"2763","MA-G-6",11.9,1
"2764","MA-G-6",11.9,1
"2765","MA-G-6",11.9,1
"2766","MA-G-6",11.9,1
"2767","MA-G-6",11.9,1
"2768","MA-G-6",11.9,1
"2769","MA-G-6",11.9,1
"2770","MA-G-6",11.9,1
"2771","MA-G-6",11.9,1
"2772","MA-G-6",11.9,1
"2773","MA-G-6",11.9,1
"2774","RP-G-6",11.9,1
"2775","PR-G-6",11.9,1
"2776","CL-G-5",11.9,1
"2777","CL-G-5",11.9,1
"2778","CL-G-6",11.9,1
"2779","CL-G-6",11.9,1
"2780","CL-G-6",11.9,1
"2781","CL-G-6",11.9,1
"2782","MA-G-4",12.1,1
"2783","MA-G-4",12.1,1
"2784","MA-G-6",12.1,1
"2785","MA-G-6",12.1,1
"2786","MA-G-6",12.1,1
"2787","MA-G-6",12.1,1
"2788","MA-G-6",12.1,1
"2789","MA-G-6",12.1,1
"2790","MA-G-6",12.1,1
"2791","MA-G-6",12.1,1
"2792","MA-G-6",12.1,1
"2793","MA-G-6",12.1,1
"2794","MA-G-6",12.1,1
"2795","MA-G-6",12.1,1
"2796","MA-G-6",12.1,1
"2797","MA-G-6",12.1,1
"2798","RP-G-6",12.1,1
"2799","RP-G-6",12.1,1
"2800","RP-G-6",12.1,1
"2801","RP-G-6",12.1,1
"2802","PR-G-6",12.1,1
"2803","CL-G-5",12.1,1
"2804","CL-G-6",12.1,1
"2805","MA-G-4",12.3,1
"2806","MA-G-4",12.3,1
"2807","MA-G-4",12.3,1
"2808","MA-G-5",12.3,1
"2809","MA-G-5",12.3,1
"2810","MA-G-5",12.3,1
"2811","MA-G-5",12.3,1
"2812","MA-G-5",12.3,1
"2813","MA-G-5",12.3,1
"2814","MA-G-5",12.3,1
"2815","MA-G-5",12.3,1
"2816","MA-G-5",12.3,1
"2817","MA-G-5",12.3,1
"2818","MA-G-5",12.3,1
"2819","MA-G-5",12.3,1
"2820","MA-G-5",12.3,1
"2821","MA-G-5",12.3,1
"2822","MA-G-6",12.3,1
"2823","MA-G-6",12.3,1
"2824","MA-G-6",12.3,1
"2825","MA-G-6",12.3,1
"2826","RP-G-4",12.3,1
"2827","RP-G-4",12.3,1
"2828","RP-G-4",12.3,1
"2829","RP-G-4",12.3,1
"2830","RP-G-4",12.3,1
"2831","RP-G-6",12.3,1
"2832","RP-G-6",12.3,1
"2833","RP-G-6",12.3,1
"2834","PR-G-5",12.3,1
"2835","PR-G-6",12.3,1
"2836","CH-G-4",12.3,1
"2837","CH-G-4",12.3,1
"2838","CH-G-4",12.3,1
"2839","CL-G-6",12.3,1
"2840","CL-G-6",12.3,1
"2841","MA-G-4",12.9,1
"2842","MA-G-5",12.9,1
"2843","MA-G-5",12.9,1
"2844","MA-G-5",12.9,1
"2845","MA-G-5",12.9,1
"2846","MA-G-5",12.9,1
"2847","MA-G-5",12.9,1
"2848","MA-G-5",12.9,1
"2849","MA-G-5",12.9,1
"2850","MA-G-5",12.9,1
"2851","MA-G-5",12.9,1
"2852","MA-G-6",12.9,1
"2853","MA-G-6",12.9,1
"2854","RP-G-4",12.9,1
"2855","RP-G-6",12.9,1
"2856","RP-G-6",12.9,1
"2857","RP-G-6",12.9,1
"2858","PR-G-6",12.9,1
"2859","CL-G-6",12.9,1
"2860","CL-G-6",12.9,1
"2861","CL-G-6",12.9,1
"2862","CL-G-6",12.9,1
"2863","CL-G-6",12.9,1
"2864","FJ-G-6",13.3,1
"2865","MA-G-5",13.3,1
"2866","MA-G-5",13.3,1
"2867","MA-G-5",13.3,1
"2868","MA-G-5",13.3,1
"2869","MA-G-5",13.3,1
"2870","MA-G-5",13.3,1
"2871","MA-G-5",13.3,1
"2872","MA-G-5",13.3,1
"2873","MA-G-5",13.3,1
"2874","MA-G-5",13.3,1
"2875","MA-G-6",13.3,1
"2876","MA-G-6",13.3,1
"2877","MA-G-6",13.3,1
"2878","MA-G-6",13.3,1
"2879","MA-G-6",13.3,1
"2880","MA-G-6",13.3,1
"2881","MA-G-6",13.3,1
"2882","MA-G-6",13.3,1
"2883","MA-G-6",13.3,1
"2884","RP-G-6",13.3,1
"2885","RP-G-6",13.3,1
"2886","RP-G-6",13.3,1
"2887","RP-G-6",13.3,1
"2888","PR-G-6",13.3,1
"2889","CL-G-6",13.3,1
"2890","CL-G-6",13.3,1
"2891","CL-G-6",13.3,1
"2892","MA-G-5",14,1
"2893","MA-G-5",14,1
"2894","MA-G-5",14,1
"2895","MA-G-5",14,1
"2896","MA-G-5",14,1
"2897","MA-G-5",14,1
"2898","MA-G-5",14,1
"2899","MA-G-5",14,1
"2900","MA-G-5",14,1
"2901","MA-G-5",14,1
"2902","MA-G-5",14,1
"2903","MA-G-5",14,1
"2904","MA-G-5",14,1
"2905","MA-G-5",14,1
"2906","MA-G-5",14,1
"2907","MA-G-5",14,1
"2908","MA-G-5",14,1
"2909","MA-G-5",14,1
"2910","MA-G-6",14,1
"2911","MA-G-6",14,1
"2912","MA-G-6",14,1
"2913","MA-G-6",14,1
"2914","MA-G-6",14,1
"2915","MA-G-6",14,1
"2916","RP-G-4",14,1
"2917","RP-G-4",14,1
"2918","RP-G-4",14,1
"2919","RP-G-4",14,1
"2920","RP-G-4",14,1
"2921","RP-G-4",14,1
"2922","RP-G-4",14,1
"2923","RP-G-4",14,1
"2924","RP-G-6",14,1
"2925","RP-G-6",14,1
"2926","RP-G-6",14,1
"2927","RP-G-6",14,1
"2928","RP-G-6",14,1
"2929","RP-G-6",14,1
"2930","RP-G-6",14,1
"2931","RP-G-6",14,1
"2932","PR-G-6",14,1
"2933","PR-G-6",14,1
"2934","CH-G-4",14,1
"2935","CH-G-4",14,1
"2936","CH-G-4",14,1
"2937","CH-G-4",14,1
"2938","CH-G-5",14,1
"2939","CH-G-5",14,1
"2940","CH-G-5",14,1
"2941","CH-G-5",14,1
"2942","CH-G-5",14,1
"2943","CH-G-5",14,1
"2944","CH-G-5",14,1
"2945","CH-G-5",14,1
"2946","CH-G-5",14,1
"2947","CH-G-5",14,1
"2948","CH-G-5",14,1
"2949","MA-G-5",14.3,1
"2950","MA-G-5",14.3,1
"2951","MA-G-5",14.3,1
"2952","MA-G-5",14.3,1
"2953","MA-G-5",14.3,1
"2954","MA-G-6",14.3,1
"2955","PR-G-6",14.3,1
"2956","MA-G-5",14.9,1
"2957","MA-G-5",14.9,1
"2958","MA-G-5",14.9,1
"2959","MA-G-5",14.9,1
"2960","MA-G-5",14.9,1
"2961","MA-G-6",14.9,1
"2962","MA-G-6",14.9,1
"2963","RP-G-4",14.9,1
"2964","RP-G-4",14.9,1
"2965","RP-G-4",14.9,1
"2966","RP-G-6",14.9,1
"2967","MA-G-5",15.4,1
"2968","MA-G-5",15.4,1
"2969","MA-G-5",15.4,1
"2970","MA-G-5",15.4,1
"2971","MA-G-6",15.4,1
"2972","RP-G-4",15.4,1
"2973","RP-G-4",15.4,1
"2974","RP-G-6",15.4,1
"2975","RP-G-6",15.4,1
"2976","PR-G-6",15.4,1
"2977","MA-G-6",15.9,1
"2978","MA-G-6",15.9,1
"2979","RP-G-4",15.9,1
"2980","RP-G-4",15.9,1
"2981","RP-G-6",15.9,1
"2982","RP-G-6",15.9,1
"2983","RP-G-6",15.9,1
"2984","PR-G-5",15.9,1
"2985","MA-G-5",16.1,1
"2986","MA-G-5",16.1,1
"2987","RP-G-4",16.1,1
"2988","RP-G-4",16.1,1
"2989","PR-G-4",16.1,1
"2990","PR-G-4",16.1,1
"2991","PR-G-6",16.1,1
"2992","PR-G-6",16.1,1
"2993","MA-G-5",16.3,1
"2994","RP-G-4",16.3,1
"2995","RP-G-4",16.3,1
"2996","RP-G-4",16.3,1
"2997","PR-G-4",16.3,1
"2998","PR-G-4",16.3,1
"2999","CH-G-5",16.3,1
"3000","BP-AX-6",8.1,1
"3001","BP-AX-6",8.1,1
"3002","BP-AX-6",8.1,1
"3003","BP-AX-6",8.1,1
"3004","BP-AX-6",8.1,1
"3005","BP-AX-6",8.1,1
"3006","BP-AX-6",8.1,1
"3007","BP-AX-6",8.1,1
"3008","BP-AX-6",8.1,1
"3009","BP-AX-6",8.1,1
"3010","BP-AX-6",8.1,1
"3011","BP-AX-6",8.1,1
"3012","BP-AX-6",8.1,1
"3013","AS-AX-4",8.1,1
"3014","BP-AX-6",8.3,1
"3015","BP-AX-6",8.3,1
"3016","BP-AX-6",8.3,1
"3017","BP-AX-6",8.3,1
"3018","BP-AX-6",8.3,1
"3019","BP-AX-6",8.3,1
"3020","BP-AX-6",8.3,1
"3021","BP-AX-6",8.3,1
"3022","BP-AX-6",8.3,1
"3023","BP-AX-6",8.3,1
"3024","BP-AX-6",8.3,1
"3025","BP-AX-6",8.3,1
"3026","BP-AX-6",8.3,1
"3027","BP-AX-6",8.3,1
"3028","BP-AX-6",8.3,1
"3029","AS-AX-6",8.3,1
"3030","AS-AX-6",8.3,1
"3031","BP-AX-4",8.9,1
"3032","BP-AX-5",8.9,1
"3033","BP-AX-5",8.9,1
"3034","BP-AX-5",8.9,1
"3035","BP-AX-5",8.9,1
"3036","BP-AX-5",8.9,1
"3037","BP-AX-5",8.9,1
"3038","BP-AX-5",8.9,1
"3039","BP-AX-5",8.9,1
"3040","BP-AX-5",8.9,1
"3041","BP-AX-6",8.9,1
"3042","BP-AX-6",8.9,1
"3043","BP-AX-6",8.9,1
"3044","BP-AX-6",8.9,1
"3045","BP-AX-6",8.9,1
"3046","PO-AX-4",8.9,1
"3047","PO-AX-6",8.9,1
"3048","PO-AX-6",8.9,1
"3049","AS-AX-4",8.9,1
"3050","AS-AX-4",8.9,1
"3051","AS-AX-4",8.9,1
"3052","AS-AX-4",8.9,1
"3053","AS-AX-4",8.9,1
"3054","AS-AX-4",8.9,1
"3055","AS-AX-4",8.9,1
"3056","AS-AX-4",8.9,1
"3057","AS-AX-5",8.9,1
"3058","AS-AX-5",8.9,1
"3059","AS-AX-6",8.9,1
"3060","AS-AX-6",8.9,1
"3061","BP-AX-4",9.1,1
"3062","BP-AX-4",9.1,1
"3063","BP-AX-4",9.1,1
"3064","BP-AX-5",9.1,1
"3065","BP-AX-5",9.1,1
"3066","BP-AX-5",9.1,1
"3067","BP-AX-5",9.1,1
"3068","BP-AX-5",9.1,1
"3069","BP-AX-5",9.1,1
"3070","BP-AX-5",9.1,1
"3071","BP-AX-5",9.1,1
"3072","BP-AX-5",9.1,1
"3073","BP-AX-5",9.1,1
"3074","BP-AX-6",9.1,1
"3075","BP-AX-6",9.1,1
"3076","BP-AX-6",9.1,1
"3077","CO-AX-4",9.1,1
"3078","CO-AX-4",9.1,1
"3079","CO-AX-4",9.1,1
"3080","CO-AX-4",9.1,1
"3081","CO-AX-4",9.1,1
"3082","PO-AX-4",9.1,1
"3083","PO-AX-4",9.1,1
"3084","PO-AX-4",9.1,1
"3085","PO-AX-4",9.1,1
"3086","PO-AX-4",9.1,1
"3087","PO-AX-4",9.1,1
"3088","PO-AX-4",9.1,1
"3089","PO-AX-4",9.1,1
"3090","PO-AX-4",9.1,1
"3091","PO-AX-4",9.1,1
"3092","PO-AX-6",9.1,1
"3093","PO-AX-6",9.1,1
"3094","PO-AX-6",9.1,1
"3095","PO-AX-6",9.1,1
"3096","PO-AX-6",9.1,1
"3097","PO-AX-6",9.1,1
"3098","PO-AX-6",9.1,1
"3099","PO-AX-6",9.1,1
"3100","PO-AX-6",9.1,1
"3101","PO-AX-6",9.1,1
"3102","PO-AX-6",9.1,1
"3103","PO-AX-6",9.1,1
"3104","PO-AX-6",9.1,1
"3105","PO-AX-6",9.1,1
"3106","PO-AX-6",9.1,1
"3107","PO-AX-6",9.1,1
"3108","PO-AX-6",9.1,1
"3109","PO-AX-6",9.1,1
"3110","PO-AX-6",9.1,1
"3111","PO-AX-6",9.1,1
"3112","PO-AX-6",9.1,1
"3113","AS-AX-4",9.1,1
"3114","AS-AX-4",9.1,1
"3115","AS-AX-4",9.1,1
"3116","AS-AX-4",9.1,1
"3117","AS-AX-4",9.1,1
"3118","AS-AX-4",9.1,1
"3119","AS-AX-4",9.1,1
"3120","AS-AX-4",9.1,1
"3121","AS-AX-4",9.1,1
"3122","AS-AX-5",9.1,1
"3123","AS-AX-5",9.1,1
"3124","AS-AX-5",9.1,1
"3125","AS-AX-5",9.1,1
"3126","AS-AX-5",9.1,1
"3127","AS-AX-5",9.1,1
"3128","AS-AX-5",9.1,1
"3129","AS-AX-6",9.1,1
"3130","AS-AX-6",9.1,1
"3131","BP-AX-5",9.4,1
"3132","BP-AX-5",9.4,1
"3133","BP-AX-5",9.4,1
"3134","BP-AX-5",9.4,1
"3135","BP-AX-5",9.4,1
"3136","BP-AX-5",9.4,1
"3137","BP-AX-5",9.4,1
"3138","BP-AX-5",9.4,1
"3139","BP-AX-5",9.4,1
"3140","BP-AX-5",9.4,1
"3141","BP-AX-5",9.4,1
"3142","BP-AX-5",9.4,1
"3143","BP-AX-5",9.4,1
"3144","BP-AX-5",9.4,1
"3145","BP-AX-6",9.4,1
"3146","BP-AX-6",9.4,1
"3147","BP-AX-6",9.4,1
"3148","CO-AX-4",9.4,1
"3149","CO-AX-4",9.4,1
"3150","CO-AX-4",9.4,1
"3151","CO-AX-4",9.4,1
"3152","CO-AX-4",9.4,1
"3153","CO-AX-4",9.4,1
"3154","CO-AX-4",9.4,1
"3155","CO-AX-4",9.4,1
"3156","CO-AX-4",9.4,1
"3157","CO-AX-4",9.4,1
"3158","CO-AX-4",9.4,1
"3159","CO-AX-4",9.4,1
"3160","CO-AX-4",9.4,1
"3161","CO-AX-4",9.4,1
"3162","PO-AX-4",9.4,1
"3163","PO-AX-4",9.4,1
"3164","PO-AX-4",9.4,1
"3165","PO-AX-4",9.4,1
"3166","PO-AX-4",9.4,1
"3167","PO-AX-4",9.4,1
"3168","PO-AX-4",9.4,1
"3169","PO-AX-4",9.4,1
"3170","PO-AX-4",9.4,1
"3171","PO-AX-4",9.4,1
"3172","PO-AX-4",9.4,1
"3173","PO-AX-4",9.4,1
"3174","PO-AX-5",9.4,1
"3175","PO-AX-6",9.4,1
"3176","PO-AX-6",9.4,1
"3177","PO-AX-6",9.4,1
"3178","PO-AX-6",9.4,1
"3179","PO-AX-6",9.4,1
"3180","PO-AX-6",9.4,1
"3181","PO-AX-6",9.4,1
"3182","PO-AX-6",9.4,1
"3183","PO-AX-6",9.4,1
"3184","PO-AX-6",9.4,1
"3185","PO-AX-6",9.4,1
"3186","PO-AX-6",9.4,1
"3187","PO-AX-6",9.4,1
"3188","PO-AX-6",9.4,1
"3189","PO-AX-6",9.4,1
"3190","PO-AX-6",9.4,1
"3191","PO-AX-6",9.4,1
"3192","PO-AX-6",9.4,1
"3193","PO-AX-6",9.4,1
"3194","PO-AX-6",9.4,1
"3195","PO-AX-6",9.4,1
"3196","PO-AX-6",9.4,1
"3197","PO-AX-6",9.4,1
"3198","PO-AX-6",9.4,1
"3199","PO-AX-6",9.4,1
"3200","AS-AX-4",9.4,1
"3201","AS-AX-4",9.4,1
"3202","AS-AX-4",9.4,1
"3203","AS-AX-4",9.4,1
"3204","AS-AX-4",9.4,1
"3205","AS-AX-4",9.4,1
"3206","AS-AX-4",9.4,1
"3207","AS-AX-4",9.4,1
"3208","AS-AX-4",9.4,1
"3209","AS-AX-4",9.4,1
"3210","AS-AX-4",9.4,1
"3211","AS-AX-4",9.4,1
"3212","AS-AX-5",9.4,1
"3213","AS-AX-5",9.4,1
"3214","AS-AX-5",9.4,1
"3215","AS-AX-5",9.4,1
"3216","AS-AX-5",9.4,1
"3217","AS-AX-5",9.4,1
"3218","AS-AX-5",9.4,1
"3219","AS-AX-5",9.4,1
"3220","AS-AX-5",9.4,1
"3221","AS-AX-5",9.4,1
"3222","AS-AX-5",9.4,1
"3223","AS-AX-6",9.4,1
"3224","AS-AX-6",9.4,1
"3225","AV-AX-6",10.4,1
"3226","AV-AX-6",10.4,1
"3227","AV-AX-6",10.4,1
"3228","AV-AX-6",10.4,1
"3229","AV-AX-6",10.4,1
"3230","BP-AX-5",10.4,1
"3231","BP-AX-5",10.4,1
"3232","BP-AX-5",10.4,1
"3233","BP-AX-5",10.4,1
"3234","CA-AX-5",10.4,1
"3235","CA-AX-6",10.4,1
"3236","CO-AX-4",10.4,1
"3237","CO-AX-4",10.4,1
"3238","CO-AX-4",10.4,1
"3239","CO-AX-4",10.4,1
"3240","CO-AX-4",10.4,1
"3241","CO-AX-4",10.4,1
"3242","CO-AX-4",10.4,1
"3243","CO-AX-4",10.4,1
"3244","CO-AX-4",10.4,1
"3245","CO-AX-4",10.4,1
"3246","PO-AX-4",10.4,1
"3247","PO-AX-4",10.4,1
"3248","PO-AX-4",10.4,1
"3249","PO-AX-4",10.4,1
"3250","PO-AX-4",10.4,1
"3251","PO-AX-4",10.4,1
"3252","PO-AX-4",10.4,1
"3253","PO-AX-4",10.4,1
"3254","PO-AX-4",10.4,1
"3255","PO-AX-4",10.4,1
"3256","PO-AX-4",10.4,1
"3257","PO-AX-4",10.4,1
"3258","PO-AX-4",10.4,1
"3259","PO-AX-4",10.4,1
"3260","PO-AX-4",10.4,1
"3261","PO-AX-4",10.4,1
"3262","PO-AX-4",10.4,1
"3263","PO-AX-4",10.4,1
"3264","PO-AX-5",10.4,1
"3265","PO-AX-5",10.4,1
"3266","PO-AX-5",10.4,1
"3267","PO-AX-5",10.4,1
"3268","PO-AX-5",10.4,1
"3269","PO-AX-5",10.4,1
"3270","PO-AX-5",10.4,1
"3271","PO-AX-5",10.4,1
"3272","PO-AX-5",10.4,1
"3273","PO-AX-5",10.4,1
"3274","PO-AX-5",10.4,1
"3275","PO-AX-5",10.4,1
"3276","PO-AX-5",10.4,1
"3277","PO-AX-5",10.4,1
"3278","PO-AX-5",10.4,1
"3279","PO-AX-5",10.4,1
"3280","PO-AX-5",10.4,1
"3281","PO-AX-5",10.4,1
"3282","PO-AX-5",10.4,1
"3283","PO-AX-5",10.4,1
"3284","PO-AX-5",10.4,1
"3285","PO-AX-5",10.4,1
"3286","PO-AX-5",10.4,1
"3287","PO-AX-5",10.4,1
"3288","PO-AX-5",10.4,1
"3289","PO-AX-6",10.4,1
"3290","PO-AX-6",10.4,1
"3291","PO-AX-6",10.4,1
"3292","PO-AX-6",10.4,1
"3293","PO-AX-6",10.4,1
"3294","PO-AX-6",10.4,1
"3295","PO-AX-6",10.4,1
"3296","PO-AX-6",10.4,1
"3297","PO-AX-6",10.4,1
"3298","PO-AX-6",10.4,1
"3299","PO-AX-6",10.4,1
"3300","PO-AX-6",10.4,1
"3301","PO-AX-6",10.4,1
"3302","PO-AX-6",10.4,1
"3303","PO-AX-6",10.4,1
"3304","PO-AX-6",10.4,1
"3305","PO-AX-6",10.4,1
"3306","PO-AX-6",10.4,1
"3307","PO-AX-6",10.4,1
"3308","PO-AX-6",10.4,1
"3309","PO-AX-6",10.4,1
"3310","PO-AX-6",10.4,1
"3311","PO-AX-6",10.4,1
"3312","PO-AX-6",10.4,1
"3313","PO-AX-6",10.4,1
"3314","PO-AX-6",10.4,1
"3315","AS-AX-4",10.4,1
"3316","AS-AX-4",10.4,1
"3317","AS-AX-4",10.4,1
"3318","AS-AX-4",10.4,1
"3319","AS-AX-4",10.4,1
"3320","AS-AX-4",10.4,1
"3321","AS-AX-4",10.4,1
"3322","AS-AX-4",10.4,1
"3323","AS-AX-4",10.4,1
"3324","AS-AX-4",10.4,1
"3325","AS-AX-4",10.4,1
"3326","AS-AX-4",10.4,1
"3327","AS-AX-5",10.4,1
"3328","AS-AX-5",10.4,1
"3329","AS-AX-5",10.4,1
"3330","AS-AX-5",10.4,1
"3331","AS-AX-5",10.4,1
"3332","AS-AX-5",10.4,1
"3333","AS-AX-5",10.4,1
"3334","AS-AX-5",10.4,1
"3335","AS-AX-6",10.4,1
"3336","AV-AX-4",10.9,1
"3337","AV-AX-4",10.9,1
"3338","AV-AX-4",10.9,1
"3339","AV-AX-4",10.9,1
"3340","AV-AX-4",10.9,1
"3341","AV-AX-4",10.9,1
"3342","AV-AX-4",10.9,1
"3343","AV-AX-4",10.9,1
"3344","AV-AX-4",10.9,1
"3345","AV-AX-4",10.9,1
"3346","AV-AX-4",10.9,1
"3347","AV-AX-5",10.9,1
"3348","AV-AX-5",10.9,1
"3349","AV-AX-5",10.9,1
"3350","AV-AX-5",10.9,1
"3351","AV-AX-5",10.9,1
"3352","AV-AX-5",10.9,1
"3353","AV-AX-5",10.9,1
"3354","AV-AX-5",10.9,1
"3355","AV-AX-5",10.9,1
"3356","AV-AX-5",10.9,1
"3357","AV-AX-5",10.9,1
"3358","AV-AX-5",10.9,1
"3359","AV-AX-6",10.9,1
"3360","AV-AX-6",10.9,1
"3361","AV-AX-6",10.9,1
"3362","AV-AX-6",10.9,1
"3363","AV-AX-6",10.9,1
"3364","AV-AX-6",10.9,1
"3365","AV-AX-6",10.9,1
"3366","AV-AX-6",10.9,1
"3367","AV-AX-6",10.9,1
"3368","AV-AX-6",10.9,1
"3369","CA-AX-5",10.9,1
"3370","CA-AX-5",10.9,1
"3371","CA-AX-5",10.9,1
"3372","CA-AX-5",10.9,1
"3373","CA-AX-5",10.9,1
"3374","CA-AX-5",10.9,1
"3375","CA-AX-5",10.9,1
"3376","CA-AX-5",10.9,1
"3377","CA-AX-5",10.9,1
"3378","CA-AX-5",10.9,1
"3379","CO-AX-4",10.9,1
"3380","CO-AX-4",10.9,1
"3381","CO-AX-4",10.9,1
"3382","PO-AX-4",10.9,1
"3383","PO-AX-4",10.9,1
"3384","PO-AX-4",10.9,1
"3385","PO-AX-4",10.9,1
"3386","PO-AX-4",10.9,1
"3387","PO-AX-4",10.9,1
"3388","PO-AX-4",10.9,1
"3389","PO-AX-4",10.9,1
"3390","PO-AX-4",10.9,1
"3391","PO-AX-4",10.9,1
"3392","PO-AX-4",10.9,1
"3393","PO-AX-5",10.9,1
"3394","PO-AX-5",10.9,1
"3395","PO-AX-5",10.9,1
"3396","PO-AX-5",10.9,1
"3397","PO-AX-5",10.9,1
"3398","PO-AX-5",10.9,1
"3399","PO-AX-5",10.9,1
"3400","PO-AX-5",10.9,1
"3401","PO-AX-6",10.9,1
"3402","PO-AX-6",10.9,1
"3403","PO-AX-6",10.9,1
"3404","PO-AX-6",10.9,1
"3405","PO-AX-6",10.9,1
"3406","PO-AX-6",10.9,1
"3407","PO-AX-6",10.9,1
"3408","PO-AX-6",10.9,1
"3409","PO-AX-6",10.9,1
"3410","PO-AX-6",10.9,1
"3411","PO-AX-6",10.9,1
"3412","PO-AX-6",10.9,1
"3413","PO-AX-6",10.9,1
"3414","PO-AX-6",10.9,1
"3415","PO-AX-6",10.9,1
"3416","PO-AX-6",10.9,1
"3417","PO-AX-6",10.9,1
"3418","PO-AX-6",10.9,1
"3419","PO-AX-6",10.9,1
"3420","PO-AX-6",10.9,1
"3421","PO-AX-6",10.9,1
"3422","PO-AX-6",10.9,1
"3423","PO-AX-6",10.9,1
"3424","PO-AX-6",10.9,1
"3425","PO-AX-6",10.9,1
"3426","PO-AX-6",10.9,1
"3427","PO-AX-6",10.9,1
"3428","PO-AX-6",10.9,1
"3429","AS-AX-4",10.9,1
"3430","AS-AX-4",10.9,1
"3431","AS-AX-4",10.9,1
"3432","AS-AX-4",10.9,1
"3433","AS-AX-4",10.9,1
"3434","AS-AX-4",10.9,1
"3435","AS-AX-4",10.9,1
"3436","AS-AX-4",10.9,1
"3437","AS-AX-4",10.9,1
"3438","AS-AX-4",10.9,1
"3439","AS-AX-4",10.9,1
"3440","AS-AX-4",10.9,1
"3441","AS-AX-5",10.9,1
"3442","AS-AX-5",10.9,1
"3443","AS-AX-5",10.9,1
"3444","AS-AX-5",10.9,1
"3445","AS-AX-5",10.9,1
"3446","AS-AX-5",10.9,1
"3447","AS-AX-5",10.9,1
"3448","AS-AX-5",10.9,1
"3449","AS-AX-5",10.9,1
"3450","AS-AX-5",10.9,1
"3451","AS-AX-5",10.9,1
"3452","AS-AX-5",10.9,1
"3453","AS-AX-5",10.9,1
"3454","AS-AX-5",10.9,1
"3455","AS-AX-5",10.9,1
"3456","AS-AX-5",10.9,1
"3457","AS-AX-5",10.9,1
"3458","AS-AX-5",10.9,1
"3459","AS-AX-5",10.9,1
"3460","AS-AX-5",10.9,1
"3461","AS-AX-5",10.9,1
"3462","AS-AX-5",10.9,1
"3463","AS-AX-5",10.9,1
"3464","AS-AX-5",10.9,1
"3465","AS-AX-6",10.9,1
"3466","AS-AX-6",10.9,1
"3467","AS-AX-6",10.9,1
"3468","SP-AX-5",10.9,1
"3469","SP-AX-5",10.9,1
"3470","AV-AX-4",11.1,1
"3471","AV-AX-4",11.1,1
"3472","AV-AX-4",11.1,1
"3473","AV-AX-4",11.1,1
"3474","AV-AX-4",11.1,1
"3475","AV-AX-4",11.1,1
"3476","AV-AX-4",11.1,1
"3477","AV-AX-5",11.1,1
"3478","AV-AX-5",11.1,1
"3479","AV-AX-5",11.1,1
"3480","AV-AX-6",11.1,1
"3481","AV-AX-6",11.1,1
"3482","AV-AX-6",11.1,1
"3483","BP-AX-4",11.1,1
"3484","CA-AX-5",11.1,1
"3485","CA-AX-5",11.1,1
"3486","CA-AX-5",11.1,1
"3487","CA-AX-5",11.1,1
"3488","CO-AX-4",11.1,1
"3489","CO-AX-4",11.1,1
"3490","CO-AX-4",11.1,1
